"mean";"sd";"2.5%";"25%";"50%";"75%";"97.5%";"Rhat";"n.eff"
"dRR_Oir[8,20]";31.6063155;5.68125394713001;21.94;27.64;31.09;35.01;43.99;1.00103174760677;18000
"dRR_Oir[8,21]";25.1315895;5.62795653530017;15.8497499230753;21.12;24.49;28.52;37.65;1.00144282860348;3000
"dRR_Oir[8,22]";38.203897;6.42072243810791;27.04;33.7074997218445;37.694999668391;42.21;52.1802499766463;1.00127669240466;4600
"dRR_Oir[9,11]";76.647124;21.5163833117038;43.0294998866723;61.33;73.8;88.64;127.202499042359;1.00097099338203;20000
"dRR_Oir[9,12]";0.8910454099;1.06661922568428;0.0537897499773396;0.2515;0.533699990631441;1.104;3.9130249968859;1.00120779002994;5800
"dRR_Oir[9,13]";9.27046943;4.41523238459087;3.01897499596219;6.07;8.52749998534154;11.6;20.07;1.0009577875822;20000
"dRR_Oir[9,14]";15.0586505;6.16345170522134;5.9269749979435;10.6774991217113;14.05;18.43;29.82;1.00095767671844;20000
"dRR_Oir[9,15]";21.0980128;8.12415657080386;9.03574986502449;15.29;19.82;25.49;39.88;1.0011690481482;6800
"dRR_Oir[9,16]";2.4269901925;1.76419360202777;0.434484989892997;1.202;1.975;3.13;7.02704999306377;1.00104438457035;16000
"dRR_Oir[9,17]";2.827713491;1.99604920850113;0.530992497933553;1.436;2.312;3.674;7.96704999388202;1.00095107611343;20000
"dRR_Oir[9,18]";2.83763795;1.96447350752813;0.54729249799512;1.465;2.344;3.693;7.89314994444056;1.00095427231066;20000
"dRR_Oir[9,19]";6.58199638;3.59133427535961;1.78397499316592;3.994;5.831;8.37224998880274;15.42;1.00096837126397;20000
"dRR_Oir[9,20]";6.170396;3.46070508517287;1.603;3.67574997449269;5.44649997704948;7.858;14.8;1.0010611779151;13000
"dRR_Oir[9,21]";14.88786615;6.16992763814837;5.67297499785142;10.4474991023697;13.92;18.33;29.5702499587934;1.00095584218531;20000
"dRR_Oir[9,22]";12.79142045;5.56495330371562;4.71297499741371;8.76174998929968;11.85;15.79;26.13;1.00094926317591;20000
"dRR_Oir[10,13]";4.3421967;1.25063574401075;2.311;3.465;4.192;5.06624998149641;7.20407498477825;1.00130451049593;4200
"dRR_Oir[10,14]";4.3610427;1.23294244984547;2.369;3.482;4.21249997032641;5.089;7.137;1.00104000948895;16000
"dRR_Oir[10,15]";4.2922119;1.40561333671142;2.151;3.307;4.094;5.059;7.54102499838397;1.00142976484372;3100
"dRR_Oir[10,16]";5.0159965;1.38360713525299;2.793;4.046;4.861;5.787;8.1630249985071;1.00100727916007;20000
"dRR_Oir[10,17]";3.582457675;1.15308118138865;1.761;2.767;3.436;4.227;6.23202499804457;1.00125780590602;4900
"dRR_Oir[10,18]";12.8617699;2.53025563483868;8.70797499860032;11.09;12.59;14.34;18.5902499344637;1.00094966398688;20000
"dRR_Oir[10,19]";7.7450645;1.86096585966436;4.76697499744301;6.47074998551098;7.539;8.779;11.91;1.00096365530081;20000
"dRR_Oir[10,20]";5.97226595;1.56020449141238;3.47897499649618;4.87674998077482;5.79949997844642;6.866;9.50502499871786;1.00103355394042;18000
"dRR_Oir[10,21]";9.4259887;2.21615790427152;5.8749749979253;7.887;9.16949998636785;10.66;14.45;1.00119889784282;6000
"dRR_Oir[10,22]";8.50096045;1.99975054926827;5.29197499769671;7.109;8.271;9.623;13.11;1.00114307458391;7700
