"mean";"sd";"2.5%";"25%";"50%";"75%";"97.5%";"Rhat";"n.eff"
"pi_B[12,2]";0.0828421463866667;0.0554674381545775;0.01933;0.04778;0.06936;0.1011;0.2282;1.00140829714754;4700
"pi_B[13,1]";0.145270648133333;0.0576874602524633;0.05797;0.1032;0.1364;0.1781;0.281202499566691;1.00107758905114;20000
"pi_B[13,2]";0.124223206986667;0.0565888168178705;0.04752;0.0826574998865756;0.1126;0.1533;0.2638;1.00241433814337;1400
"pi_B[14,1]";0.06254801488;0.0320285388263585;0.0173494997188068;0.03934;0.05682;0.07959;0.1402;1.0011219344706;14000
"pi_B[14,2]";0.0512384637773333;0.030150036001199;0.00917674986709982;0.02947;0.04648;0.06696;0.1249;1.00118236307142;9800
"pi_B[15,1]";0.0578098088;0.0153715478035406;0.031519749961326;0.04679;0.05647;0.06741;0.0912102499866389;1.00119724350919;9200
"pi_B[15,2]";0.11571362768;0.0616901869399052;0.0376997499676668;0.0721;0.1009;0.1443;0.2742;1.00263317080236;1200
"pi_B[16,1]";0.0822799965866667;0.0426133886243347;0.02383;0.05168;0.07432;0.1039;0.1872;1.00102433429803;44000
"pi_B[16,2]";0.0850836662266667;0.0373777640271031;0.0324297499624114;0.05876;0.07808;0.1039;0.1772;1.00207897141965;1800
"pi_B[19,1]";0.212589114666667;0.0474387385860027;0.129;0.179;0.2093;0.2427;0.3141;1.00119973688953;9100
"pi_B[19,2]";0.1816846568;0.0806228824615892;0.0666597499817151;0.1219;0.1683;0.2271;0.3733;1.00256266922993;1300
"pi_B[20,1]";0.0518394026973333;0.0307661046848388;0.011199749891119;0.02977;0.04566;0.06683;0.1278;1.00102326679161;45000
"pi_B[20,2]";0.0584142969733333;0.0315444342550135;0.0144097499153847;0.03637;0.0533249997655884;0.07375;0.136;1.00143038760161;4400
"pi_B[21,1]";0.197595571066667;0.051151490756399;0.1103;0.1608;0.1934;0.2297;0.3089;1.00143557843348;4400
"pi_B[21,2]";0.112631964613333;0.0599397373193486;0.0374;0.07034;0.09811;0.1401;0.2673;1.00176606761016;2500
"pi_B[22,1]";0.228149018666667;0.0314498475122286;0.1699;0.2063;0.227;0.2489;0.2926;1.00102712390163;41000
"pi_B[22,2]";0.0852843049333333;0.0337689116733052;0.03491;0.06133;0.07973;0.1035;0.166302499267427;1.00217364951131;1700
"pi_B[23,1]";0.164904546933333;0.0383173336579436;0.09788;0.1377;0.162;0.1894;0.2473;1.00101065802861;62000
"pi_B[23,2]";0.0730238766666667;0.0228875337629785;0.03592;0.0568;0.07043;0.0863624998914501;0.1255;1.002656505796;1200
"pi_B[24,1]";0.0868958518666667;0.0338435072386135;0.03518;0.06255;0.08208;0.106;0.1664;1.00100727067067;70000
"pi_B[24,2]";0.0458078789373333;0.0266459224762938;0.008279;0.02618;0.04164;0.06029;0.1091;1.00138351795575;4900
"pi_B[25,1]";0.0731251537333333;0.0234241105618358;0.03538;0.05611;0.0705;0.08713;0.1263;1.00109159105459;18000
"pi_B[25,2]";0.0729525770133333;0.0437036729482003;0.01758;0.04392;0.06393;0.09022;0.186;1.00168474012627;2800
"pi_B[26,1]";0.1422610616;0.0372914198733295;0.0790297499845774;0.1155;0.1389;0.1657;0.2238;1.00102144517329;47000
"pi_B[26,2]";0.0694916481733333;0.0285140561802699;0.02657;0.04951;0.06532;0.0846324998892313;0.1378;1.00196655348877;2000
"pi_B[27,1]";0.0945901692;0.024884963707313;0.05216;0.07687;0.09237;0.1101;0.1487;1.00119175054752;9400
"pi_B[27,2]";0.0888046643333333;0.0363760288656877;0.0357;0.06299;0.08236;0.107924991316094;0.1777;1.00276373190223;1100
"pi_B[28,1]";0.107090615733333;0.025460813003873;0.06325;0.08902;0.1052;0.123;0.1622;1.00107661273303;20000
"pi_B[28,2]";0.049235130844;0.0249849136409407;0.01221;0.03098;0.0457;0.06332;0.1079;1.00125491275112;7200
"pi_B[29,1]";0.0730231357333333;0.0223301887894302;0.03648;0.057;0.07065;0.08651;0.1233;1.00121783359434;8400
"pi_B[29,2]";0.0481179030933333;0.0244814341223076;0.01193;0.03001;0.04465;0.06239;0.1051;1.00137291426863;5100
"pi_B[30,1]";0.0650817648;0.0210591439978479;0.0308497499604859;0.04991;0.06274;0.07782;0.1126;1.00119026674839;9500
"pi_B[30,2]";0.0492558459466667;0.0209219227956252;0.01689;0.03406;0.04662;0.06156;0.09723;1.00176402964918;2600
