"mean";"sd";"2.5%";"25%";"50%";"75%";"97.5%";"Rhat";"n.eff"
"mean_gamma";3741.71872;493.627646880668;2884;3401;3703;4038;4822;1.00205887371619;1900
"var_gamma";6248914.2;2672497.54148683;2979000;4459000;5664000;7342000;12960000;1.00258804031626;1200
"lambda[1]";3513.59418666667;1524.61191757188;1512;2424;3166;4335;7482;1.04303255971322;61
"lambda[2]";3730.75058666667;1573.50935986277;1536;2533.74996299464;3414;4660;7506.99999999999;1.04634012388452;55
"lambda[3]";3555.127904;1881.59830234055;1387;2253;3024;4428.2499788307;7614.02499839946;1.04341832620625;72
"lambda[4]";3714.52525333333;1092.45338683517;1991;2943;3627;4281;6464.99999999999;1.30661794185719;11
"lambda[5]";1998.84149333333;195.84803551481;1662;1862;1982;2116;2432;1.00387143942633;690
"lambda[6]";2267.17112666667;1402.12278221798;627.3;1264;1874;2916;6181;1.13545009476312;20
"lambda[11]";2439.810096;1506.30479232645;623.294999217707;1377;2054;3147;6119.02499800846;1.04907177716863;59
"lambda[12]";1782.74764;176.596466136562;1471;1660;1771;1894;2162;1.00155997966972;3400
"lambda[13]";2469.40504;212.946425872023;2096;2319;2454;2604;2930;1.00107281935707;21000
"lambda[14]";2868.34144453333;2587.26673457162;292.697499583524;1110;2128;3733;10460;1.00924263028522;280
"lambda[15]";1791.508652;474.302323813973;1054;1451;1732;2059;2897;1.00955268281712;240
"lambda[16]";6295.17181333333;309.206753976043;5731;6079;6282;6499;6935;1.00436115593784;590
"lambda[17]";1697.93736;135.752365254874;1455;1604;1689;1784;1987;1.00110028016571;16000
"lambda[18]";690.550333333333;193.772462091624;394.5;552.3;661.4;797;1146;1.00243869919173;1400
"lambda[19]";1807.71086;300.046108995535;1309;1596;1777;1989;2475;1.00204458863343;1900
"lambda[21]";2203.72920533333;1650.90414088762;341.4;1028;1765;2909;6840.09997150217;1.00767689928722;690
"lambda[22]";3003.82588;291.130767326084;2494;2799;2983;3187;3636;1.00181668885612;2400
